ID;AvailabilityID;SaleReceiptID
56119;89572;13945
56120;89534;13945
56121;89562;13945
56122;89565;13945
56123;89562;13945
56124;89593;13945
56125;70107;13946
56126;84118;13947
56127;84113;13947
56128;84129;13947
56129;84146;13947
56130;84145;13947
56131;84147;13947
56132;84147;13947
56133;8556;13948
56134;8541;13948
56135;12246;13949
56136;12290;13949
56137;12250;13949
56138;12297;13949
56139;12244;13949
56140;65783;13950
56141;65789;13950
56142;65774;13950
56143;65780;13950
56144;65777;13950
56145;19687;13951
56146;19690;13951
56147;19682;13951
56148;19671;13951
56149;19672;13951
56150;34685;13952
56151;34764;13952
56152;34668;13952
56153;34764;13952
56154;34792;13952
56155;34723;13952
56156;34771;13952
56157;10563;13953
56158;83980;13954
56159;83979;13954
56160;83982;13954
56161;83985;13954
56162;83983;13954
56163;92610;13955
56164;92630;13955
56165;52405;13956
56166;52423;13956
56167;52404;13956
56168;52414;13956
56169;9208;13957
56170;9208;13957
56171;9207;13957
56172;9207;13957
56173;9207;13957
56174;56288;13958
56175;56288;13958
56176;56288;13958
56177;56288;13958
56178;56288;13958
56179;56288;13958
56180;56288;13958
56181;37621;13959
56182;37609;13959
56183;37664;13959
56184;37628;13959
56185;37627;13959
56186;32379;13960
56187;32390;13960
56188;32402;13960
56189;32353;13960
56190;32368;13960
56191;32369;13960
56192;32344;13960
56193;68631;13961
56194;68618;13961
56195;68616;13961
56196;68635;13961
56197;68628;13961
56198;68640;13961
56199;68631;13961
56200;21;13962
56201;26;13962
56202;55;13962
56203;97;13962
56204;29;13962
56205;68293;13963
56206;68290;13963
56207;68276;13963
56208;59569;13964
56209;59603;13964
56210;59581;13964
56211;59572;13964
56212;59607;13964
56213;59543;13964
56214;59577;13964
56215;93687;13965
56216;93728;13965
56217;93780;13965
56218;93691;13965
56219;93830;13965
56220;93703;13965
56221;40440;13966
56222;40401;13966
56223;40443;13966
56224;40424;13966
56225;40390;13966
56226;40420;13966
56227;63417;13967
56228;63405;13967
56229;63444;13967
56230;63433;13967
56231;63422;13967
56232;63478;13967
56233;63475;13967
56234;10639;13968
56235;10581;13968
56236;67253;13969
56237;18286;13970
56238;18286;13970
56239;18283;13970
56240;18279;13970
56241;32136;13971
56242;32122;13971
56243;11651;13972
56244;11689;13972
56245;79738;13973
56246;79757;13973
56247;79631;13973
56248;36400;13974
56249;87877;13975
56250;28326;13976
56251;28347;13976
56252;28414;13976
56253;28278;13976
56254;28288;13976
56255;4071;13977
56256;4101;13977
56257;4074;13977
56258;4070;13977
56259;4069;13977
56260;51119;13978
56261;91862;13979
56262;91911;13979
56263;91890;13979
56264;91827;13979
56265;33691;13980
56266;33821;13980
56267;33776;13980
56268;33802;13980
56269;33680;13980
56270;33811;13980
56271;33749;13980
56272;55990;13981
56273;56026;13981
56274;55960;13981
56275;28322;13982
56276;72195;13983
56277;72230;13983
56278;72229;13983
56279;72282;13983
56280;72233;13983
56281;72265;13983
56282;8697;13984
56283;59440;13985
56284;59495;13985
56285;59456;13985
56286;40791;13986
56287;40753;13986
56288;51992;13987
56289;51969;13987
56290;51983;13987
56291;51985;13987
56292;51990;13987
56293;7392;13988
56294;7459;13988
56295;7430;13988
56296;89240;13989
56297;89253;13989
56298;89230;13989
56299;89243;13989
56300;1575;13990
56301;24930;13991
56302;24858;13991
56303;24883;13992
56304;24937;13992
56305;24880;13992
56306;24895;13992
56307;24937;13992
56308;24881;13992
56309;87440;13993
56310;87467;13993
56311;87385;13993
56312;87429;13993
56313;87447;13993
56314;87411;13993
56315;4526;13994
56316;4468;13994
56317;4549;13994
56318;4419;13994
56319;28731;13995
56320;28725;13995
56321;62699;13996
56322;13826;13997
56323;2452;13998
56324;2453;13998
56325;2451;13998
56326;2454;13998
56327;2454;13998
56328;88825;13999
56329;88798;13999
56330;24909;14000
56331;89834;14001
56332;89968;14001
56333;89904;14001
56334;89961;14001
56335;89840;14001
56336;89827;14001
56337;61423;14002
56338;61369;14002
56339;61413;14002
56340;61344;14002
56341;61351;14002
56342;61394;14002
56343;61432;14002
56344;72970;14003
56345;72970;14003
56346;63054;14004
56347;12361;14005
56348;12333;14005
56349;12381;14005
56350;12327;14005
56351;12345;14005
56352;81547;14006
56353;81590;14006
56354;81492;14006
56355;81507;14006
56356;81511;14006
56357;62216;14007
56358;62212;14007
56359;62218;14007
56360;70102;14008
56361;70082;14008
56362;70099;14008
56363;70126;14008
56364;70113;14008
56365;70112;14008
56366;46786;14009
56367;46776;14009
56368;46791;14009
56369;46786;14009
56370;82181;14010
56371;82236;14010
56372;82289;14010
56373;82275;14010
56374;82228;14010
56375;82311;14010
56376;62276;14011
56377;62278;14011
56378;62276;14011
56379;62272;14011
56380;61800;14012
56381;39438;14013
56382;39417;14013
56383;39440;14013
56384;39398;14013
56385;84018;14014
56386;84003;14014
56387;84078;14014
56388;83997;14014
56389;84014;14014
56390;84047;14014
56391;61246;14015
56392;61247;14015
56393;61237;14015
56394;61242;14015
56395;61250;14015
56396;61246;14015
56397;68334;14016
56398;68328;14016
56399;68326;14016
56400;68324;14016
56401;9481;14017
56402;9513;14017
56403;9575;14017
56404;9563;14017
56405;9531;14017
56406;9568;14017
56407;9604;14017
56408;48368;14018
56409;93164;14019
56410;93148;14019
56411;93237;14019
56412;51148;14020
56413;51177;14020
56414;51149;14020
56415;51189;14020
56416;674;14021
56417;661;14021
56418;678;14021
56419;662;14021
56420;661;14021
56421;680;14021
56422;29539;14022
56423;29558;14022
56424;29511;14022
56425;29505;14022
56426;29628;14022
56427;9305;14023
56428;9293;14023
56429;9295;14023
56430;38847;14024
56431;49312;14025
56432;8267;14026
56433;8268;14026
56434;18451;14027
56435;18509;14027
56436;18524;14027
56437;18527;14027
56438;18548;14027
56439;18538;14027
56440;36635;14028
56441;36565;14028
56442;36551;14028
56443;16952;14029
56444;50350;14030
56445;50401;14030
56446;50406;14030
56447;5107;14031
56448;5135;14031
56449;5112;14031
56450;5100;14031
56451;38931;14032
56452;38874;14032
56453;38889;14032
56454;38918;14032
56455;38889;14032
56456;38913;14032
56457;38850;14032
56458;88766;14033
56459;88755;14033
56460;75182;14034
56461;75250;14034
56462;75247;14034
56463;75278;14034
56464;75191;14034
56465;30325;14035
56466;30311;14035
56467;75528;14036
56468;75639;14036
56469;75606;14036
56470;75643;14036
56471;51043;14037
56472;51168;14037
56473;51085;14037
56474;38011;14038
56475;38008;14038
56476;38039;14038
56477;38022;14038
56478;37993;14038
56479;38027;14038
56480;38087;14038
56481;45589;14039
56482;45513;14039
56483;45579;14039
56484;45508;14039
56485;45588;14039
56486;45613;14039
56487;46179;14040
56488;46228;14040
56489;46204;14040
56490;46150;14040
56491;46254;14040
56492;25044;14041
56493;25068;14041
56494;4111;14042
56495;4035;14042
56496;4054;14042
56497;4033;14042
56498;4080;14042
56499;4036;14042
56500;4093;14042
56501;17577;14043
56502;17489;14043
56503;17591;14043
56504;17563;14043
56505;65877;14044
56506;65914;14044
56507;65897;14044
56508;65876;14044
56509;65875;14044
56510;81113;14045
56511;81099;14045
56512;11500;14046
56513;11556;14046
56514;34920;14047
56515;34908;14047
56516;34902;14047
56517;24400;14048
56518;24416;14048
56519;24416;14048
56520;24415;14048
56521;24417;14048
56522;51519;14049
56523;51476;14049
56524;51466;14049
56525;51501;14049
56526;51464;14049
56527;51496;14049
56528;51451;14049
56529;69388;14050
56530;69407;14050
56531;69375;14050
56532;69365;14050
56533;69382;14050
56534;69405;14050
56535;91396;14051
56536;91297;14051
56537;91364;14051
56538;78482;14052
56539;78425;14052
56540;78506;14052
56541;71259;14053
56542;71284;14053
56543;71291;14053
56544;71286;14053
56545;71278;14053
56546;71292;14053
56547;67290;14054
56548;39141;14055
56549;39138;14055
56550;25228;14056
56551;25207;14056
56552;25181;14056
56553;25154;14056
56554;70650;14057
56555;70660;14057
56556;70652;14057
56557;70656;14057
56558;70652;14057
56559;70661;14057
56560;10166;14058
56561;10232;14058
56562;10149;14058
56563;10230;14058
56564;10183;14058
56565;10194;14058
56566;10151;14058
56567;79533;14059
56568;79496;14059
56569;79488;14059
56570;28241;14060
56571;28253;14060
56572;28233;14060
56573;28218;14060
56574;28241;14060
56575;28236;14060
56576;28251;14060
56577;68287;14061
56578;250;14062
56579;162;14062
56580;239;14062
56581;169;14062
56582;158;14062
56583;225;14062
56584;224;14062
56585;94493;14063
56586;94503;14063
56587;40998;14064
56588;41009;14064
56589;74013;14065
56590;74012;14065
56591;74010;14065
56592;74011;14065
56593;74011;14065
56594;74010;14065
56595;60211;14066
56596;236;14067
56597;200;14067
56598;212;14067
56599;240;14067
56600;188;14067
56601;93486;14068
56602;93473;14068
56603;93560;14068
56604;89976;14069
56605;90012;14069
56606;89984;14069
56607;90006;14069
56608;89979;14069
56609;89978;14069
56610;90003;14069
56611;91946;14070
56612;91942;14070
56613;91945;14070
56614;56156;14071
56615;56166;14071
56616;56121;14071
56617;56204;14071
56618;56253;14071
56619;56170;14071
56620;73573;14072
56621;41564;14073
56622;41569;14073
56623;41543;14073
56624;41501;14073
56625;41569;14073
56626;41568;14073
56627;41564;14073
56628;29297;14074
56629;29285;14074
56630;38409;14075
56631;38449;14075
56632;38447;14075
56633;38487;14075
56634;38402;14075
56635;51858;14076
56636;51930;14076
56637;57140;14077
56638;57097;14077
56639;57065;14077
56640;57167;14077
56641;57101;14077
56642;57131;14077
56643;34197;14078
56644;34235;14078
56645;34215;14078
56646;44497;14079
56647;44585;14079
56648;44446;14079
56649;5095;14080
56650;5093;14080
56651;51881;14081
56652;51895;14081
56653;51961;14081
56654;224;14082
56655;243;14082
56656;38784;14083
56657;38783;14083
56658;38779;14083
56659;38785;14083
56660;38782;14083
56661;38783;14083
56662;44424;14084
56663;5624;14085
56664;5627;14085
56665;5590;14085
56666;66921;14086
56667;66878;14086
56668;67045;14086
56669;58724;14087
56670;58791;14087
56671;58753;14087
56672;58686;14087
56673;58691;14087
56674;39761;14088
56675;39771;14088
56676;39783;14088
56677;75123;14089
56678;75119;14089
56679;75133;14089
56680;75114;14089
56681;75134;14089
56682;75132;14089
56683;75155;14089
56684;48336;14090
56685;48350;14090
56686;81617;14091
56687;81630;14091
56688;81614;14091
56689;81626;14091
56690;81625;14091
56691;81610;14091
56692;81621;14091
56693;57480;14092
56694;57425;14092
56695;56106;14093
56696;56096;14093
56697;56053;14093
56698;91944;14094
56699;91942;14094
56700;91944;14094
56701;91943;14094
56702;91942;14094
56703;91942;14094
56704;37533;14095
56705;37551;14095
56706;37545;14095
56707;37542;14095
56708;37548;14095
56709;2735;14096
56710;2807;14096
56711;5744;14097
56712;5829;14097
56713;5783;14097
56714;1762;14098
56715;1707;14098
56716;77088;14099
56717;77074;14099
56718;77070;14099
56719;77043;14099
56720;77054;14099
56721;77066;14099
56722;2073;14100
56723;2078;14100
56724;2080;14100
56725;2082;14100
56726;2071;14100
56727;2082;14100
56728;2073;14100
56729;55841;14101
56730;55808;14101
56731;16728;14102
56732;16727;14102
56733;16723;14102
56734;58407;14103
56735;58444;14103
56736;58398;14103
56737;58469;14103
56738;91871;14104
56739;91935;14104
56740;91877;14104
56741;91830;14104
56742;91836;14104
56743;91932;14104
56744;91824;14104
56745;70268;14105
56746;70300;14105
56747;70299;14105
56748;68815;14106
56749;68856;14106
56750;68799;14106
56751;68791;14106
56752;68791;14106
56753;68810;14106
56754;68866;14106
56755;21538;14107
56756;21545;14107
56757;21552;14107
56758;45495;14108
56759;40997;14109
56760;41003;14109
56761;41010;14109
56762;40996;14109
56763;41032;14109
56764;40998;14109
56765;40980;14109
56766;75081;14110
56767;8486;14111
56768;8442;14111
56769;8523;14111
56770;8427;14111
56771;94882;14112
56772;94860;14112
56773;94850;14112
56774;58103;14113
56775;58219;14113
56776;58205;14113
56777;40849;14114
56778;40862;14114
56779;40669;14115
56780;40627;14115
56781;40641;14115
56782;40664;14115
56783;40644;14115
56784;40195;14116
56785;40182;14116
56786;40179;14116
56787;40200;14116
56788;40186;14116
56789;40180;14116
56790;13165;14117
56791;13202;14117
56792;13108;14117
56793;13219;14117
56794;13188;14117
56795;6307;14118
56796;6228;14118
56797;6228;14118
56798;6315;14118
56799;6313;14118
56800;6294;14118
56801;6293;14118
56802;17340;14119
56803;17390;14119
56804;17337;14119
56805;47358;14120
56806;55693;14121
56807;55709;14121
56808;55691;14121
56809;55643;14121
56810;55639;14121
56811;40739;14122
56812;44855;14123
56813;61242;14124
56814;61242;14124
56815;61241;14124
56816;61251;14124
56817;61250;14124
56818;61236;14124
56819;61234;14124
56820;18277;14125
56821;6555;14126
56822;12814;14127
56823;12794;14127
56824;12782;14127
56825;12855;14127
56826;91944;14128
56827;91945;14128
56828;91523;14129
56829;91492;14129
56830;10721;14130
56831;10705;14130
56832;5181;14131
56833;5145;14131
56834;21958;14132
56835;21897;14132
56836;53748;14133
56837;53783;14133
56838;53782;14133
56839;53746;14133
56840;88653;14134
56841;88689;14134
56842;88665;14134
56843;88604;14134
56844;88694;14134
56845;67030;14135
56846;67024;14135
56847;67026;14135
56848;66903;14135
56849;61275;14136
56850;61253;14136
56851;61339;14136
56852;72708;14137
56853;72721;14137
56854;72702;14137
56855;72693;14137
56856;72719;14137
56857;49177;14138
56858;11589;14139
56859;11629;14139
56860;11643;14139
56861;11678;14139
56862;91672;14140
56863;91695;14140
56864;46780;14141
56865;46783;14141
56866;46790;14141
56867;66583;14142
56868;88961;14143
56869;89001;14143
56870;88976;14143
56871;88994;14143
56872;41914;14144
56873;41881;14144
56874;41889;14144
56875;41891;14144
56876;74048;14145
56877;74040;14145
56878;27598;14146
56879;27616;14146
56880;27617;14146
56881;27619;14146
56882;62218;14147
56883;62217;14147
56884;10517;14148
56885;10498;14148
56886;10523;14148
56887;10486;14148
56888;10522;14148
56889;7067;14149
56890;7076;14149
56891;7011;14149
56892;7030;14149
56893;7014;14149
56894;7054;14149
56895;68246;14150
56896;68170;14150
56897;68249;14150
56898;68215;14150
56899;68158;14150
56900;68157;14150
56901;56952;14151
56902;55505;14152
56903;60986;14153
56904;61016;14153
56905;60989;14153
56906;61003;14153
56907;61010;14153
56908;27720;14154
56909;27798;14154
56910;27763;14154
56911;27710;14154
56912;27705;14154
56913;27788;14154
56914;27764;14154
56915;36257;14155
56916;36386;14155
56917;36264;14155
56918;36221;14155
56919;36225;14155
56920;36359;14155
56921;25095;14156
56922;8396;14157
56923;8402;14157
56924;8386;14157
56925;93213;14158
56926;93126;14158
56927;93179;14158
56928;93190;14158
56929;93257;14158
56930;93224;14158
56931;93228;14158
56932;88570;14159
56933;88587;14159
56934;88500;14159
56935;76009;14160
56936;76005;14160
56937;76004;14160
56938;76069;14160
56939;76016;14160
56940;76032;14160
56941;90807;14161
56942;90821;14161
56943;35664;14162
56944;35654;14162
56945;35705;14162
56946;35682;14162
56947;35678;14162
56948;35647;14162
56949;35681;14162
56950;6770;14163
56951;6776;14163
56952;6865;14163
56953;15444;14164
56954;15579;14164
56955;15553;14164
56956;15470;14164
56957;15526;14164
56958;15478;14164
56959;15602;14164
56960;26410;14165
56961;26346;14165
56962;26380;14165
56963;26371;14165
56964;885;14166
56965;872;14166
56966;72943;14167
56967;72829;14167
56968;74083;14168
56969;74196;14168
56970;74221;14168
56971;74135;14168
56972;73224;14169
56973;73208;14169
56974;73156;14169
56975;42669;14170
56976;42766;14170
56977;42790;14170
56978;42802;14170
56979;42767;14170
56980;42739;14170
56981;42810;14170
56982;31653;14171
56983;16748;14172
56984;16732;14172
56985;16749;14172
56986;28236;14173
56987;79710;14174
56988;79726;14174
56989;79662;14174
56990;273;14175
56991;32438;14176
56992;32449;14176
56993;32450;14176
56994;32429;14176
56995;58971;14177
56996;55869;14178
56997;55857;14178
56998;55802;14178
56999;55832;14178
57000;55833;14178
57001;84683;14179
57002;84669;14179
57003;84749;14179
57004;84821;14179
57005;84759;14179
57006;84766;14179
57007;84779;14179
57008;38458;14180
57009;38512;14180
57010;71540;14181
57011;71472;14181
57012;7484;14182
57013;7471;14182
57014;7465;14182
57015;7511;14182
57016;7507;14182
57017;34276;14183
57018;34275;14183
57019;34289;14183
57020;34277;14183
57021;34273;14183
57022;34285;14183
57023;40464;14184
57024;12840;14185
57025;12785;14185
57026;12825;14185
57027;12836;14185
57028;12792;14185
57029;12834;14185
57030;12842;14185
57031;91502;14186
57032;91525;14186
57033;91500;14186
57034;91490;14186
57035;91516;14186
57036;91514;14186
57037;91509;14186
57038;93940;14187
57039;93984;14187
57040;93953;14187
57041;93939;14187
57042;93887;14187
57043;93840;14187
57044;70659;14188
57045;70652;14188
57046;70652;14188
57047;70657;14188
57048;15055;14189
57049;35109;14190
57050;48385;14191
57051;68690;14192
57052;68696;14192
57053;68718;14192
57054;68725;14192
57055;19154;14193
57056;19144;14193
57057;65557;14194
57058;65569;14194
57059;65582;14194
57060;65563;14194
57061;65534;14194
57062;89756;14195
57063;89753;14195
57064;89754;14195
57065;89749;14195
57066;89755;14195
57067;61483;14196
57068;61482;14196
57069;61480;14196
57070;61481;14196
57071;61469;14196
57072;61470;14196
57073;31330;14197
57074;31188;14197
57075;31192;14197
57076;31263;14197
57077;77111;14198
57078;77157;14198
57079;77158;14198
57080;73318;14199
57081;73282;14199
57082;73250;14199
57083;73334;14199
57084;73384;14199
57085;80758;14200
57086;80749;14200
57087;80755;14200
57088;56435;14201
57089;56461;14201
57090;56438;14201
57091;56455;14201
57092;56544;14201
57093;56408;14201
57094;56493;14201
57095;64344;14202
57096;10181;14203
57097;10184;14203
57098;10143;14203
57099;10165;14203
57100;47570;14204
57101;47588;14204
57102;47569;14204
57103;16905;14205
57104;16842;14205
57105;16921;14205
57106;16894;14205
57107;16819;14205
57108;16907;14205
57109;49967;14206
57110;49941;14206
57111;49889;14206
57112;49949;14206
57113;49905;14206
57114;49941;14206
57115;49942;14206
57116;19677;14207
57117;19676;14207
57118;63418;14208
57119;63342;14208
57120;63345;14208
57121;63483;14208
57122;63342;14208
57123;63476;14208
57124;37750;14209
57125;37789;14209
57126;37734;14209
57127;92602;14210
57128;92589;14210
57129;92589;14210
57130;8615;14211
57131;8638;14211
57132;8609;14211
57133;59664;14212
57134;59681;14212
57135;59614;14212
57136;47879;14213
57137;47906;14213
57138;47918;14213
57139;80890;14214
57140;80918;14214
57141;80774;14214
57142;80884;14214
57143;80929;14214
57144;80827;14214
57145;56657;14215
57146;83466;14216
57147;83537;14216
57148;83489;14216
57149;83465;14216
57150;83537;14216
57151;83537;14216
57152;83471;14216
57153;71300;14217
57154;71263;14217
57155;71286;14217
57156;71282;14217
57157;24399;14218
57158;24415;14218
57159;24402;14218
57160;14402;14219
57161;14453;14219
57162;14391;14219
57163;68891;14220
57164;9722;14221
57165;9729;14221
57166;9716;14221
57167;78683;14222
57168;78696;14222
57169;16904;14223
57170;16909;14223
57171;77223;14224
57172;77211;14224
57173;77228;14224
57174;77207;14224
57175;77227;14224
57176;61965;14225
57177;62050;14225
57178;62063;14225
57179;84186;14226
57180;84186;14226
57181;84174;14226
57182;94900;14227
57183;94897;14227
57184;94978;14227
57185;94913;14227
57186;94900;14227
57187;94885;14227
57188;4047;14228
57189;4044;14228
57190;4079;14228
57191;4059;14228
57192;4029;14228
57193;8680;14229
57194;24963;14230
57195;84375;14231
57196;84372;14231
57197;84377;14231
57198;84371;14231
57199;84371;14231
57200;72753;14232
57201;72754;14232
57202;72762;14232
57203;74542;14233
57204;74545;14233
57205;74534;14233
57206;74553;14233
57207;74563;14233
57208;52143;14234
57209;52227;14234
57210;23386;14235
57211;23311;14235
57212;23386;14235
57213;23360;14235
57214;23308;14235
57215;49276;14236
57216;49276;14236
57217;49268;14236
57218;49276;14236
57219;77073;14237
57220;91823;14238
57221;91820;14238
57222;91822;14238
57223;91822;14238
57224;91822;14238
57225;60208;14239
57226;60212;14239
57227;11663;14240
57228;11583;14240
57229;11606;14240
57230;11631;14240
57231;11637;14240
57232;11601;14240
57233;11653;14240
57234;57194;14241
57235;57238;14241
57236;57208;14241
57237;57218;14241
57238;57232;14241
57239;24933;14242
57240;6171;14243
57241;6025;14243
57242;6030;14243
57243;11010;14244
57244;11053;14244
57245;10968;14244
57246;11062;14244
57247;10973;14244
57248;10966;14244
57249;76788;14245
57250;76771;14245
57251;54752;14246
57252;54731;14246
57253;54726;14246
57254;88874;14247
57255;88863;14247
57256;88850;14247
57257;83874;14248
57258;83874;14248
57259;45660;14249
57260;45644;14249
57261;45634;14249
57262;45659;14249
57263;45644;14249
57264;49668;14250
57265;49728;14250
57266;49812;14250
57267;49834;14250
57268;49749;14250
57269;49683;14250
57270;52008;14251
57271;52012;14251
57272;52013;14251
57273;52010;14251
57274;52010;14251
57275;52015;14251
57276;92812;14252
57277;92848;14252
57278;92799;14252
57279;92765;14252
57280;92752;14252
57281;92781;14252
57282;92838;14252
57283;88561;14253
57284;88507;14253
57285;51032;14254
57286;51024;14254
57287;51021;14254
57288;51021;14254
57289;51021;14254
57290;51027;14254
57291;51022;14254
57292;21891;14255
57293;51278;14256
57294;51378;14256
57295;51325;14256
57296;51411;14256
57297;51268;14256
57298;51345;14256
57299;51274;14256
57300;88055;14257
57301;88050;14257
57302;88052;14257
57303;88050;14257
57304;88057;14257
57305;88055;14257
57306;88050;14257
57307;65327;14258
57308;65310;14258
57309;46605;14259
57310;46658;14259
57311;46609;14259
57312;11034;14260
57313;10977;14260
57314;10968;14260
57315;10995;14260
57316;11013;14260
57317;10990;14260
57318;8245;14261
57319;8239;14261
57320;8223;14261
57321;8242;14261
57322;8226;14261
57323;8223;14261
57324;8223;14261
57325;67699;14262
57326;67683;14262
57327;67701;14262
57328;67675;14262
57329;67563;14262
57330;67588;14262
57331;67692;14262
57332;69942;14263
57333;69952;14263
57334;69934;14263
57335;69942;14263
57336;69939;14263
57337;69934;14263
57338;69933;14263
57339;61004;14264
57340;60990;14264
57341;62281;14265
57342;62282;14265
57343;62276;14265
57344;62281;14265
57345;62276;14265
57346;62278;14265
57347;62277;14265
57348;64361;14266
57349;64330;14266
57350;64380;14266
57351;64368;14266
57352;10460;14267
57353;10434;14267
57354;10457;14267
57355;37192;14268
57356;37202;14268
57357;37174;14268
57358;37178;14268
57359;37212;14268
57360;37219;14268
57361;37218;14268
57362;37086;14269
57363;21681;14270
57364;21684;14270
57365;93261;14271
57366;93241;14271
57367;93121;14271
57368;62798;14272
57369;62751;14272
57370;62800;14272
57371;62757;14272
57372;62807;14272
57373;62812;14272
57374;62752;14272
57375;36626;14273
57376;88520;14274
57377;79687;14275
57378;79697;14275
57379;79728;14275
57380;79778;14275
57381;79655;14275
57382;79749;14275
57383;27456;14276
57384;27528;14276
57385;27511;14276
57386;27513;14276
57387;27504;14276
57388;77736;14277
57389;77755;14277
57390;77672;14277
57391;77731;14277
57392;77756;14277
57393;77713;14277
57394;51888;14278
57395;51869;14278
57396;51906;14278
57397;51893;14278
57398;17998;14279
57399;88880;14280
57400;88893;14280
57401;88847;14280
57402;88873;14280
57403;88904;14280
57404;88855;14280
57405;9200;14281
57406;9199;14281
57407;9197;14281
57408;9200;14281
57409;9194;14281
57410;82399;14282
57411;82379;14282
57412;82335;14282
57413;82345;14282
57414;82373;14282
57415;82322;14282
57416;82447;14282
57417;58790;14283
57418;58727;14283
57419;48063;14284
57420;47990;14284
57421;48047;14284
57422;48004;14284
57423;36717;14285
57424;36745;14285
57425;19498;14286
57426;19579;14286
57427;19511;14286
57428;19656;14286
57429;19564;14286
57430;88599;14287
57431;88644;14287
57432;88681;14287
57433;88706;14287
57434;88632;14287
57435;61036;14288
57436;45847;14289
57437;45729;14289
57438;45681;14289
57439;45736;14289
57440;45786;14289
57441;45749;14289
57442;24779;14290
57443;24838;14290
57444;24840;14290
57445;24824;14290
57446;24817;14290
57447;24755;14290
57448;24846;14290
57449;25386;14291
57450;25398;14291
57451;25411;14291
57452;25385;14291
57453;25413;14291
57454;82863;14292
57455;82858;14292
57456;82868;14292
57457;82880;14292
57458;82835;14292
57459;82789;14292
57460;34046;14293
57461;34038;14293
57462;34043;14293
57463;34040;14293
57464;34045;14293
57465;34042;14293
57466;94272;14294
57467;94257;14294
57468;94308;14294
57469;94266;14294
57470;94240;14294
57471;94316;14294
57472;10242;14295
57473;10263;14295
57474;10242;14295
57475;10258;14295
57476;11353;14296
57477;74961;14297
57478;74979;14297
57479;75012;14297
57480;74977;14297
57481;74983;14297
57482;74959;14297
57483;47707;14298
57484;47675;14298
57485;47777;14298
57486;47772;14298
57487;47676;14298
57488;47685;14298
57489;47779;14298
57490;30459;14299
57491;30489;14299
57492;30474;14299
57493;30475;14299
57494;30441;14299
57495;30504;14299
57496;30441;14299
57497;49805;14300
57498;26438;14301
57499;26478;14301
57500;91534;14302
57501;91522;14302
57502;3726;14303
57503;3712;14303
57504;3704;14303
57505;3737;14303
57506;3735;14303
57507;11696;14304
57508;11694;14304
57509;77761;14305
57510;77800;14305
57511;28562;14306
57512;28575;14306
57513;28611;14306
57514;28586;14306
57515;28637;14306
57516;49852;14307
57517;49737;14307
57518;49725;14307
57519;49766;14307
57520;49731;14307
57521;75113;14308
57522;2075;14309
57523;2074;14309
57524;2072;14309
57525;2077;14309
57526;2075;14309
57527;83978;14310
57528;83985;14310
57529;83984;14310
57530;83982;14310
57531;30155;14311
57532;30139;14311
57533;11449;14312
57534;11445;14312
57535;11445;14312
57536;11448;14312
57537;11449;14312
57538;31571;14313
57539;31519;14313
57540;31489;14313
57541;31524;14313
57542;31607;14313
57543;80616;14314
57544;80700;14314
57545;80684;14314
57546;80692;14314
57547;80704;14314
57548;80717;14314
57549;39108;14315
57550;39108;14315
57551;39108;14315
57552;39108;14315
57553;4765;14316
57554;36230;14317
57555;36335;14317
57556;36333;14317
57557;36251;14317
57558;78563;14318
57559;88978;14319
57560;43203;14320
57561;43262;14320
57562;43199;14320
57563;43206;14320
57564;58642;14321
57565;58669;14321
57566;58660;14321
57567;58654;14321
57568;58659;14321
57569;58666;14321
57570;72882;14322
57571;72941;14322
57572;27652;14323
57573;27682;14323
57574;27691;14323
57575;27662;14323
57576;73497;14324
57577;30818;14325
57578;30738;14325
57579;30751;14325
57580;30701;14325
57581;26939;14326
57582;26949;14326
57583;26942;14326
57584;27042;14326
57585;26980;14326
57586;27009;14326
57587;2092;14327
57588;2090;14327
57589;2092;14327
57590;40940;14328
57591;81182;14329
57592;81217;14329
57593;81153;14329
57594;81307;14329
57595;81167;14329
57596;37165;14330
57597;37208;14330
57598;8397;14331
57599;8381;14331
57600;8378;14331
57601;8354;14331
57602;8342;14331
57603;49147;14332
57604;49219;14332
57605;49235;14332
57606;49199;14332
57607;11416;14333
57608;11380;14333
57609;11381;14333
57610;78673;14334
57611;78711;14334
57612;78718;14334
57613;12931;14335
57614;12955;14335
57615;12893;14335
57616;12877;14335
57617;12989;14335
57618;12967;14335
57619;40581;14336
57620;40608;14336
57621;40509;14336
57622;40599;14336
57623;46874;14337
57624;46804;14337
57625;46838;14337
57626;46850;14337
57627;46722;14338
57628;46714;14338
57629;46701;14338
57630;46704;14338
57631;46743;14338
57632;46706;14338
57633;46694;14338
57634;57786;14339
57635;57698;14339
57636;57821;14339
57637;57788;14339
57638;57779;14339
57639;57785;14339
57640;35631;14340
57641;35634;14340
57642;35579;14340
57643;35502;14340
57644;35605;14340
57645;32484;14341
57646;19148;14342
57647;19168;14342
57648;30235;14343
57649;73819;14344
57650;73825;14344
57651;73823;14344
57652;73825;14344
57653;73831;14344
57654;64267;14345
57655;64266;14345
57656;64190;14345
57657;642;14346
57658;613;14346
57659;658;14346
57660;651;14346
57661;637;14346
57662;658;14346
57663;618;14346
57664;18146;14347
57665;18171;14347
57666;11587;14348
57667;11643;14348
57668;11657;14348
57669;11614;14348
57670;11671;14348
57671;11663;14348
57672;11582;14348
57673;74857;14349
57674;74857;14349
57675;74764;14349
